student_id,item_id,review_index,days_since_last_review,prior_review_count,prior_success_rate,item_difficulty,student_ability,memory_strength_true,recalled
17,38,2,0.44,2,0.453,1.174,0.769,0.907,1
17,38,3,0.5,3,0.591,1.174,0.769,1.183,1
17,39,0,0.74,0,0.333,0.841,0.769,0.667,1
17,39,1,0.39,1,0.607,0.841,0.769,1.213,0
17,39,2,1.06,2,0.303,0.841,0.769,0.607,0
17,39,3,0.34,3,0.152,0.841,0.769,0.303,0
17,39,4,0.62,4,0.15,0.841,0.769,0.3,0
17,39,5,0.34,5,0.15,0.841,0.769,0.3,1
17,39,6,0.34,6,0.273,0.841,0.769,0.546,0
17,40,0,0.5,0,0.333,0.95,0.769,0.666,1
17,40,1,1.43,1,0.537,0.95,0.769,1.074,0
17,40,2,0.94,2,0.269,0.95,0.769,0.537,1
17,40,3,0.44,3,0.433,0.95,0.769,0.866,1
17,40,4,3.36,4,0.698,0.95,0.769,1.396,0
17,41,0,0.65,0,0.681,1.526,0.769,1.362,0
17,41,1,0.47,1,0.341,1.526,0.769,0.681,1
17,42,0,0.9,0,0.524,1.909,0.769,1.049,1
17,42,1,2.06,1,0.42,1.909,0.769,0.841,0
17,42,2,0.51,2,0.21,1.909,0.769,0.42,0
17,43,0,0.36,0,0.28,0.829,0.769,0.561,0
17,43,1,0.94,1,0.15,0.829,0.769,0.3,0
17,43,2,0.32,2,0.15,0.829,0.769,0.3,0
17,44,0,0.56,0,0.737,0.57,0.769,1.474,1
17,44,1,2.53,1,1.0,0.57,0.769,3.958,0
17,44,2,3.54,2,0.99,0.57,0.769,1.979,1
17,44,3,4.41,3,1.0,0.57,0.769,5.313,1
17,44,4,4.64,4,1.0,0.57,0.769,14.265,1
17,44,5,2.69,5,1.0,0.57,0.769,38.299,1
17,45,0,1.4,0,0.399,1.609,0.769,0.798,0
17,45,1,0.37,1,0.2,1.609,0.769,0.399,1
17,46,0,0.5,0,0.64,1.539,0.769,1.28,0
17,46,1,1.28,1,0.32,1.539,0.769,0.64,0
17,46,2,0.54,2,0.16,1.539,0.769,0.32,0
17,46,3,0.47,3,0.15,1.539,0.769,0.3,0
17,46,4,0.37,4,0.15,1.539,0.769,0.3,0
17,47,0,0.71,0,0.305,0.805,0.769,0.611,0
17,47,1,0.45,1,0.153,0.805,0.769,0.305,0
17,47,2,0.59,2,0.15,0.805,0.769,0.3,0
17,47,3,0.61,3,0.15,0.805,0.769,0.3,0
17,47,4,0.31,4,0.15,0.805,0.769,0.3,0
17,48,0,0.79,0,0.314,0.734,0.769,0.628,0
17,48,1,0.84,1,0.157,0.734,0.769,0.314,0
17,48,2,0.59,2,0.15,0.734,0.769,0.3,0
17,48,3,0.33,3,0.15,0.734,0.769,0.3,0
17,48,4,0.33,4,0.15,0.734,0.769,0.3,0
17,49,0,1.19,0,0.716,0.959,0.769,1.431,1
17,49,1,0.69,1,1.0,0.959,0.769,2.285,0
17,49,2,0.91,2,0.571,0.959,0.769,1.143,1
17,49,3,0.32,3,0.912,0.959,0.769,1.824,1
17,49,4,2.99,4,1.0,0.959,0.769,2.913,1
17,49,5,3.31,5,1.0,0.959,0.769,4.651,0
17,49,6,1.01,6,1.0,0.959,0.769,2.325,0
17,50,0,0.71,0,0.278,1.384,0.769,0.555,1
17,50,1,0.5,1,0.307,1.384,0.769,0.614,0
17,50,2,0.43,2,0.154,1.384,0.769,0.307,0
17,50,3,0.3,3,0.15,1.384,0.769,0.3,0
17,51,0,0.54,0,0.692,1.424,0.769,1.385,1
17,51,1,1.25,1,0.744,1.424,0.769,1.489,1
17,51,2,3.47,2,0.8,1.424,0.769,1.6,0
17,51,3,0.3,3,0.4,1.424,0.769,0.8,1
17,52,0,1.73,0,0.553,1.054,0.769,1.107,1
17,52,1,1.93,1,0.803,1.054,0.769,1.607,0
17,52,2,0.52,2,0.402,1.054,0.769,0.803,0
17,52,3,0.5,3,0.201,1.054,0.769,0.402,1
17,53,0,0.35,0,0.55,0.542,0.769,1.1,0
17,53,1,0.38,1,0.275,0.542,0.769,0.55,1
17,53,2,1.05,2,0.777,0.542,0.769,1.553,1
17,53,3,5.33,3,1.0,0.542,0.769,4.386,0
17,53,4,2.85,4,1.0,0.542,0.769,2.193,0
17,53,5,0.39,5,0.548,0.542,0.769,1.097,1
17,53,6,4.32,6,1.0,0.542,0.769,3.097,0
17,54,0,3.87,0,0.703,1.15,0.769,1.405,0
17,54,1,0.61,1,0.351,1.15,0.769,0.703,0
17,54,2,1.59,2,0.176,1.15,0.769,0.351,1
17,54,3,0.84,3,0.234,1.15,0.769,0.468,0
17,54,4,0.33,4,0.15,1.15,0.769,0.3,0
17,54,5,0.53,5,0.15,1.15,0.769,0.3,0
17,54,6,0.35,6,0.15,1.15,0.769,0.3,0
17,55,0,1.47,0,0.734,1.499,0.769,1.468,0
17,55,1,0.98,1,0.367,1.499,0.769,0.734,0
17,55,2,0.5,2,0.183,1.499,0.769,0.367,0
17,55,3,0.32,3,0.15,1.499,0.769,0.3,0
17,55,4,0.79,4,0.15,1.499,0.769,0.3,0
17,55,5,0.66,5,0.15,1.499,0.769,0.3,0
17,55,6,0.36,6,0.15,1.499,0.769,0.3,0
17,55,7,0.32,7,0.15,1.499,0.769,0.3,0
17,56,0,1.96,0,0.701,0.97,0.769,1.402,0
17,56,1,0.3,1,0.351,0.97,0.769,0.701,0
17,56,2,0.35,2,0.175,0.97,0.769,0.351,0
17,56,3,0.66,3,0.15,0.97,0.769,0.3,0
17,56,4,0.47,4,0.15,0.97,0.769,0.3,0
17,56,5,0.37,5,0.15,0.97,0.769,0.3,1
17,56,6,0.35,6,0.237,0.97,0.769,0.473,1
17,57,0,0.88,0,0.615,0.867,0.769,1.231,0
17,57,1,1.47,1,0.308,0.867,0.769,0.615,0
17,57,2,0.52,2,0.154,0.867,0.769,0.308,1
17,57,3,1.11,3,0.271,0.867,0.769,0.543,0
17,57,4,0.6,4,0.15,0.867,0.769,0.3,0
17,57,5,0.38,5,0.15,0.867,0.769,0.3,1
17,58,0,0.62,0,0.33,1.587,0.769,0.66,0
17,58,1,0.55,1,0.165,1.587,0.769,0.33,0
17,58,2,0.37,2,0.15,1.587,0.769,0.3,0
17,58,3,0.37,3,0.15,1.587,0.769,0.3,0
17,58,4,0.39,4,0.15,1.587,0.769,0.3,0
17,59,0,1.46,0,0.618,0.948,0.769,1.236,0
17,59,1,0.33,1,0.309,0.948,0.769,0.618,0
17,59,2,0.32,2,0.155,0.948,0.769,0.309,0
17,59,3,0.38,3,0.15,0.948,0.769,0.3,1
17,59,4,1.21,4,0.242,0.948,0.769,0.484,0
17,59,5,0.84,5,0.15,0.948,0.769,0.3,0
17,59,6,0.61,6,0.15,0.948,0.769,0.3,0
18,0,0,0.9,0,0.36,1.066,1.219,0.72,1
18,0,1,0.82,1,0.563,1.066,1.219,1.125,0
18,0,2,0.93,2,0.281,1.066,1.219,0.563,1
18,0,3,0.58,3,0.44,1.066,1.219,0.879,1
18,0,4,0.66,4,0.687,1.066,1.219,1.374,0
18,0,5,0.96,5,0.344,1.066,1.219,0.687,0
18,0,6,0.31,6,0.172,1.066,1.219,0.344,1
18,1,0,0.89,0,0.625,1.076,1.219,1.25,1
18,1,1,1.89,1,0.968,1.076,1.219,1.935,0
18,1,2,0.5,2,0.484,1.076,1.219,0.968,0
18,1,3,0.78,3,0.242,1.076,1.219,0.484,0
18,2,0,0.66,0,0.346,1.942,1.219,0.692,0
18,2,1,0.34,1,0.173,1.942,1.219,0.346,0
18,2,2,0.71,2,0.15,1.942,1.219,0.3,0
18,2,3,0.37,3,0.15,1.942,1.219,0.3,0
18,2,4,0.33,4,0.15,1.942,1.219,0.3,0
18,2,5,0.58,5,0.15,1.942,1.219,0.3,0
18,3,0,0.37,0,0.392,1.855,1.219,0.783,1
18,3,1,0.61,1,0.352,1.855,1.219,0.703,1
18,3,2,0.65,2,0.316,1.855,1.219,0.631,0
18,3,3,0.44,3,0.158,1.855,1.219,0.316,0
18,3,4,0.72,4,0.15,1.855,1.219,0.3,0
18,3,5,0.39,5,0.15,1.855,1.219,0.3,0
18,4,0,0.64,0,0.601,0.992,1.219,1.202,0
18,4,1,0.33,1,0.3,0.992,1.219,0.601,0
18,5,0,0.95,0,0.278,0.637,1.219,0.556,0
18,5,1,0.3,1,0.15,0.637,1.219,0.3,1
18,5,2,1.7,2,0.392,0.637,1.219,0.784,0
18,5,3,0.84,3,0.196,0.637,1.219,0.392,0
18,5,4,0.85,4,0.15,0.637,1.219,0.3,0
18,6,0,0.93,0,0.708,0.916,1.219,1.416,0
18,7,0,0.32,0,0.622,1.89,1.219,1.244,0
18,7,1,0.32,1,0.311,1.89,1.219,0.622,1
18,7,2,0.43,2,0.274,1.89,1.219,0.548,1
18,7,3,0.39,3,0.241,1.89,1.219,0.483,1
18,8,0,1.39,0,0.58,1.38,1.219,1.16,1
18,8,1,0.52,1,0.7,1.38,1.219,1.399,1
18,8,2,2.17,2,0.844,1.38,1.219,1.689,0
18,8,3,0.36,3,0.422,1.38,1.219,0.844,0
18,8,4,0.35,4,0.211,1.38,1.219,0.422,1
18,8,5,0.51,5,0.255,1.38,1.219,0.51,0
18,8,6,0.61,6,0.15,1.38,1.219,0.3,0
18,8,7,0.75,7,0.15,1.38,1.219,0.3,0
18,9,0,0.66,0,0.294,1.314,1.219,0.589,0
18,9,1,1.1,1,0.15,1.314,1.219,0.3,0
18,9,2,0.67,2,0.15,1.314,1.219,0.3,0
18,9,3,0.66,3,0.15,1.314,1.219,0.3,0
18,10,0,0.32,0,0.278,0.885,1.219,0.556,0
18,10,1,0.75,1,0.15,0.885,1.219,0.3,0
18,10,2,0.42,2,0.15,0.885,1.219,0.3,0
18,10,3,0.33,3,0.15,0.885,1.219,0.3,0
18,10,4,0.45,4,0.15,0.885,1.219,0.3,0
18,11,0,1.58,0,0.435,1.19,1.219,0.871,0
18,12,0,1.23,0,0.518,1.835,1.219,1.035,1
18,12,1,1.15,1,0.47,1.835,1.219,0.94,1
18,12,2,0.4,2,0.427,1.835,1.219,0.853,1
18,13,0,1.52,0,0.429,0.782,1.219,0.859,0
18,14,0,0.63,0,0.741,1.445,1.219,1.482,1
18,14,1,1.38,1,0.854,1.445,1.219,1.708,0
18,14,2,0.32,2,0.427,1.445,1.219,0.854,0
18,14,3,0.53,3,0.214,1.445,1.219,0.427,1
18,15,0,1.71,0,0.733,1.105,1.219,1.466,0
18,16,0,0.64,0,0.469,0.64,1.219,0.937,1
18,16,1,2.83,1,1.0,0.64,1.219,2.44,0
18,16,2,1.11,2,0.61,0.64,1.219,1.22,0
18,16,3,0.77,3,0.305,0.64,1.219,0.61,0
18,16,4,0.39,4,0.152,0.64,1.219,0.305,0
18,16,5,0.61,5,0.15,0.64,1.219,0.3,0
18,17,0,0.7,0,0.455,0.902,1.219,0.91,0
18,17,1,0.55,1,0.228,0.902,1.219,0.455,0
18,18,0,0.78,0,0.307,1.367,1.219,0.614,0
18,18,1,0.63,1,0.153,1.367,1.219,0.307,0
18,18,2,0.92,2,0.15,1.367,1.219,0.3,0
18,18,3,0.66,3,0.15,1.367,1.219,0.3,0
18,18,4,0.34,4,0.15,1.367,1.219,0.3,0
18,18,5,0.55,5,0.15,1.367,1.219,0.3,1
18,18,6,0.45,6,0.183,1.367,1.219,0.366,1
18,19,0,1.42,0,0.7,0.962,1.219,1.4,0
18,19,1,0.31,1,0.35,0.962,1.219,0.7,0
18,19,2,0.43,2,0.175,0.962,1.219,0.35,0
18,19,3,0.35,3,0.15,0.962,1.219,0.3,0
18,19,4,0.57,4,0.15,0.962,1.219,0.3,1
18,19,5,0.49,5,0.26,0.962,1.219,0.52,0
18,19,6,0.42,6,0.15,0.962,1.219,0.3,0
18,20,0,0.69,0,0.315,1.956,1.219,0.63,0
18,20,1,0.46,1,0.157,1.956,1.219,0.315,1
18,20,2,0.7,2,0.134,1.956,1.219,0.268,0
18,20,3,0.71,3,0.15,1.956,1.219,0.3,0
18,20,4,0.35,4,0.15,1.956,1.219,0.3,0
18,21,0,0.95,0,0.709,0.536,1.219,1.419,0
18,21,1,0.9,1,0.355,0.536,1.219,0.709,0
18,21,2,0.83,2,0.177,0.536,1.219,0.355,0
18,21,3,0.3,3,0.15,0.536,1.219,0.3,0
18,22,0,0.42,0,0.312,1.734,1.219,0.623,1
18,22,1,1.71,1,0.299,1.734,1.219,0.599,0
18,22,2,0.44,2,0.15,1.734,1.219,0.3,0
18,23,0,0.76,0,0.674,1.471,1.219,1.347,1
18,23,1,0.37,1,0.763,1.471,1.219,1.526,1
18,23,2,1.87,2,0.864,1.471,1.219,1.728,0
18,23,3,0.39,3,0.432,1.471,1.219,0.864,0
18,23,4,0.44,4,0.216,1.471,1.219,0.432,1
18,23,5,0.3,5,0.245,1.471,1.219,0.489,1
18,24,0,0.41,0,0.698,0.656,1.219,1.396,1
18,25,0,0.65,0,0.258,1.979,1.219,0.515,0
18,25,1,0.39,1,0.15,1.979,1.219,0.3,1
18,25,2,0.39,2,0.126,1.979,1.219,0.252,0
18,25,3,0.31,3,0.15,1.979,1.219,0.3,0
18,26,0,1.16,0,0.34,0.995,1.219,0.68,0
18,26,1,1.16,1,0.17,0.995,1.219,0.34,0
18,26,2,0.3,2,0.15,0.995,1.219,0.3,0
18,26,3,1.13,3,0.15,0.995,1.219,0.3,1
18,26,4,0.59,4,0.251,0.995,1.219,0.502,1
18,26,5,0.34,5,0.42,0.995,1.219,0.84,1
18,26,6,1.35,6,0.703,0.995,1.219,1.405,0
18,26,7,0.82,7,0.351,0.995,1.219,0.703,0
18,27,0,0.45,0,0.579,0.909,1.219,1.158,1
18,27,1,1.13,1,1.0,0.909,1.219,2.122,0
18,27,2,2.36,2,0.53,0.909,1.219,1.061,0
18,27,3,0.39,3,0.265,0.909,1.219,0.53,0
18,27,4,0.84,4,0.15,0.909,1.219,0.3,0
18,27,5,0.63,5,0.15,0.909,1.219,0.3,0
18,27,6,0.31,6,0.15,0.909,1.219,0.3,1
18,28,0,0.89,0,0.382,1.366,1.219,0.765,0
18,28,1,0.41,1,0.191,1.366,1.219,0.382,1
18,28,2,1.15,2,0.233,1.366,1.219,0.466,0
18,28,3,0.39,3,0.15,1.366,1.219,0.3,1
18,29,0,0.81,0,0.748,0.767,1.219,1.495,1
18,29,1,1.39,1,1.0,0.767,1.219,3.249,1
18,29,2,1.28,2,1.0,0.767,1.219,7.059,1
18,29,3,20.16,3,1.0,0.767,1.219,15.338,0
18,29,4,3.46,4,1.0,0.767,1.219,7.669,0
18,29,5,1.24,5,1.0,0.767,1.219,3.834,1
18,29,6,6.04,6,1.0,0.767,1.219,8.331,1
18,30,0,0.47,0,0.388,1.427,1.219,0.776,0
18,30,1,0.58,1,0.194,1.427,1.219,0.388,0
18,30,2,0.3,2,0.15,1.427,1.219,0.3,0
18,30,3,0.47,3,0.15,1.427,1.219,0.3,0
18,30,4,0.56,4,0.15,1.427,1.219,0.3,0
18,30,5,0.53,5,0.15,1.427,1.219,0.3,0
18,30,6,0.34,6,0.15,1.427,1.219,0.3,1
18,30,7,0.58,7,0.175,1.427,1.219,0.35,1
18,31,0,1.12,0,0.36,1.393,1.219,0.72,0
18,31,1,0.64,1,0.18,1.393,1.219,0.36,0
18,31,2,0.36,2,0.15,1.393,1.219,0.3,0
18,32,0,0.46,0,0.277,1.283,1.219,0.553,0
18,32,1,0.77,1,0.15,1.283,1.219,0.3,0
18,32,2,0.59,2,0.15,1.283,1.219,0.3,0
18,32,3,0.3,3,0.15,1.283,1.219,0.3,0
18,32,4,0.47,4,0.15,1.283,1.219,0.3,0
18,32,5,0.67,5,0.15,1.283,1.219,0.3,0
18,32,6,0.33,6,0.15,1.283,1.219,0.3,0
18,32,7,0.43,7,0.15,1.283,1.219,0.3,1
18,33,0,1.6,0,0.649,1.783,1.219,1.297,0
18,33,1,2.22,1,0.324,1.783,1.219,0.649,1
18,33,2,0.88,2,0.303,1.783,1.219,0.606,0
18,33,3,0.36,3,0.151,1.783,1.219,0.303,0
18,34,0,0.71,0,0.563,1.037,1.219,1.126,1
18,34,1,0.87,1,0.904,1.037,1.219,1.809,1
18,35,0,0.39,0,0.348,1.12,1.219,0.697,0
18,35,1,0.41,1,0.174,1.12,1.219,0.348,0
18,35,2,0.57,2,0.15,1.12,1.219,0.3,0
18,35,3,0.46,3,0.15,1.12,1.219,0.3,1
18,36,0,2.68,0,0.565,1.306,1.219,1.129,0
18,37,0,1.11,0,0.613,1.269,1.219,1.226,1
18,37,1,1.0,1,0.804,1.269,1.219,1.609,1
18,37,2,0.95,2,1.0,1.269,1.219,2.112,0
18,37,3,1.88,3,0.528,1.269,1.219,1.056,1
18,37,4,1.65,4,0.693,1.269,1.219,1.386,0
18,38,0,0.99,0,0.272,1.987,1.219,0.544,0
18,38,1,0.41,1,0.15,1.987,1.219,0.3,0
18,38,2,0.37,2,0.15,1.987,1.219,0.3,0
18,38,3,0.34,3,0.15,1.987,1.219,0.3,1
18,38,4,0.4,4,0.126,1.987,1.219,0.251,0
18,39,0,1.52,0,0.645,1.855,1.219,1.291,0
18,39,1,0.48,1,0.323,1.855,1.219,0.645,0
18,39,2,0.62,2,0.161,1.855,1.219,0.323,0
18,39,3,0.38,3,0.15,1.855,1.219,0.3,1
18,39,4,0.73,4,0.135,1.855,1.219,0.269,0
18,39,5,0.35,5,0.15,1.855,1.219,0.3,0
18,39,6,0.4,6,0.15,1.855,1.219,0.3,0
18,40,0,0.67,0,0.263,1.093,1.219,0.526,1
18,40,1,1.43,1,0.401,1.093,1.219,0.802,1
18,41,0,2.21,0,0.588,0.913,1.219,1.177,0
18,41,1,1.76,1,0.294,0.913,1.219,0.588,0
18,41,2,0.44,2,0.15,0.913,1.219,0.3,0
18,41,3,0.52,3,0.15,0.913,1.219,0.3,1
18,42,0,0.46,0,0.35,1.475,1.219,0.7,1
18,42,1,0.79,1,0.395,1.475,1.219,0.79,1
18,42,2,0.51,2,0.446,1.475,1.219,0.892,0
18,42,3,1.06,3,0.223,1.475,1.219,0.446,0
18,43,0,2.33,0,0.457,0.678,1.219,0.915,0
18,43,1,0.78,1,0.229,0.678,1.219,0.457,0
18,43,2,0.38,2,0.15,0.678,1.219,0.3,0
18,44,0,0.47,0,0.517,1.561,1.219,1.035,0
18,44,1,0.6,1,0.259,1.561,1.219,0.517,0
18,45,0,2.17,0,0.625,0.507,1.219,1.249,0
18,45,1,0.56,1,0.312,0.507,1.219,0.625,0
18,45,2,0.64,2,0.156,0.507,1.219,0.312,0
18,45,3,0.49,3,0.15,0.507,1.219,0.3,0
18,45,4,0.61,4,0.15,0.507,1.219,0.3,0
18,45,5,0.45,5,0.15,0.507,1.219,0.3,0
18,45,6,0.56,6,0.15,0.507,1.219,0.3,0
18,45,7,0.37,7,0.15,0.507,1.219,0.3,0
18,46,0,0.31,0,0.534,1.013,1.219,1.068,1
18,46,1,0.47,1,0.878,1.013,1.219,1.756,1
18,46,2,3.29,2,1.0,1.013,1.219,2.887,0
18,46,3,0.63,3,0.722,1.013,1.219,1.443,1
18,46,4,1.32,4,1.0,1.013,1.219,2.373,1
18,47,0,1.49,0,0.687,1.046,1.219,1.373,0
18,47,1,0.65,1,0.343,1.046,1.219,0.687,1
18,47,2,0.51,2,0.547,1.046,1.219,1.094,1
18,47,3,3.51,3,0.871,1.046,1.219,1.742,0
18,47,4,0.6,4,0.436,1.046,1.219,0.871,0
18,48,0,1.02,0,0.446,1.16,1.219,0.892,0
18,48,1,0.32,1,0.223,1.16,1.219,0.446,0
18,48,2,0.39,2,0.15,1.16,1.219,0.3,0
18,48,3,0.7,3,0.15,1.16,1.219,0.3,0
18,48,4,0.76,4,0.15,1.16,1.219,0.3,0
18,49,0,0.55,0,0.436,1.95,1.219,0.872,1
18,49,1,0.34,1,0.372,1.95,1.219,0.745,1
18,49,2,0.36,2,0.318,1.95,1.219,0.636,0
18,49,3,1.57,3,0.159,1.95,1.219,0.318,0
18,50,0,1.45,0,0.506,0.768,1.219,1.011,0
18,50,1,0.59,1,0.253,0.768,1.219,0.506,1
18,50,2,0.62,2,0.548,0.768,1.219,1.096,1
18,51,0,0.44,0,0.556,0.732,1.219,1.113,1
18,51,1,1.08,1,1.0,0.732,1.219,2.53,1
18,51,2,6.87,2,1.0,0.732,1.219,5.754,1
18,51,3,66.84,3,1.0,0.732,1.219,13.087,0
18,51,4,5.54,4,1.0,0.732,1.219,6.544,1
18,51,5,2.89,5,1.0,0.732,1.219,14.882,1
18,51,6,53.73,6,1.0,0.732,1.219,33.846,0
18,52,0,0.93,0,0.621,1.607,1.219,1.241,0
18,52,1,0.94,1,0.31,1.607,1.219,0.621,1
18,52,2,0.33,2,0.322,1.607,1.219,0.643,1
18,52,3,0.56,3,0.333,1.607,1.219,0.667,0
18,52,4,0.3,4,0.167,1.607,1.219,0.333,1
18,53,0,0.51,0,0.277,1.063,1.219,0.553,0
18,53,1,0.3,1,0.15,1.063,1.219,0.3,0
18,53,2,0.42,2,0.15,1.063,1.219,0.3,0
18,53,3,0.32,3,0.15,1.063,1.219,0.3,0
18,53,4,0.39,4,0.15,1.063,1.219,0.3,1
18,53,5,0.37,5,0.235,1.063,1.219,0.47,1
18,53,6,1.45,6,0.368,1.063,1.219,0.737,1
18,54,0,1.17,0,0.491,1.387,1.219,0.982,0
18,54,1,0.7,1,0.245,1.387,1.219,0.491,0
18,54,2,0.32,2,0.15,1.387,1.219,0.3,1
18,54,3,0.79,3,0.18,1.387,1.219,0.36,0
18,54,4,0.34,4,0.15,1.387,1.219,0.3,0
18,55,0,1.11,0,0.417,0.979,1.219,0.833,1
18,55,1,0.68,1,0.709,0.979,1.219,1.418,1
18,55,2,10.72,2,1.0,0.979,1.219,2.414,0
18,55,3,0.49,3,0.604,0.979,1.219,1.207,1
18,55,4,1.44,4,1.0,0.979,1.219,2.054,1
18,56,0,0.54,0,0.549,1.534,1.219,1.098,1
18,56,1,2.75,1,0.596,1.534,1.219,1.192,0
18,56,2,1.35,2,0.298,1.534,1.219,0.596,0
18,56,3,0.35,3,0.15,1.534,1.219,0.3,0
18,56,4,0.37,4,0.15,1.534,1.219,0.3,0
18,56,5,0.49,5,0.15,1.534,1.219,0.3,0
18,56,6,0.48,6,0.15,1.534,1.219,0.3,0
18,56,7,0.51,7,0.15,1.534,1.219,0.3,0
18,57,0,0.39,0,0.431,1.04,1.219,0.862,1
18,57,1,0.55,1,0.69,1.04,1.219,1.38,1
18,58,0,2.22,0,0.595,1.225,1.219,1.189,0
18,59,0,0.53,0,0.465,1.71,1.219,0.93,1
18,59,1,0.79,1,0.453,1.71,1.219,0.906,0
18,59,2,0.49,2,0.226,1.71,1.219,0.453,1
19,0,0,1.63,0,0.44,0.505,0.993,0.881,0
19,0,1,0.3,1,0.22,0.505,0.993,0.44,1
19,0,2,0.53,2,0.697,0.505,0.993,1.393,1
19,0,3,1.54,3,1.0,0.505,0.993,4.408,1
19,1,0,2.04,0,0.406,0.57,0.993,0.811,0
19,1,1,1.03,1,0.203,0.57,0.993,0.406,1
19,1,2,0.86,2,0.568,0.57,0.993,1.137,0
19,1,3,0.49,3,0.284,0.57,0.993,0.568,1
19,2,0,1.41,0,0.271,0.599,0.993,0.543,1
19,3,0,0.92,0,0.383,1.491,0.993,0.766,0
19,3,1,0.41,1,0.192,1.491,0.993,0.383,0
19,4,0,0.92,0,0.482,1.088,0.993,0.964,0
19,4,1,0.54,1,0.241,1.088,0.993,0.482,0
19,4,2,0.59,2,0.15,1.088,0.993,0.3,0
19,4,3,0.43,3,0.15,1.088,0.993,0.3,0
19,5,0,0.63,0,0.415,1.529,0.993,0.829,1
19,5,1,1.03,1,0.433,1.529,0.993,0.866,0
19,5,2,0.49,2,0.217,1.529,0.993,0.433,0
19,5,3,0.42,3,0.15,1.529,0.993,0.3,0
19,5,4,0.55,4,0.15,1.529,0.993,0.3,0
19,5,5,0.4,5,0.15,1.529,0.993,0.3,0
19,5,6,0.43,6,0.15,1.529,0.993,0.3,0
19,5,7,0.55,7,0.15,1.529,0.993,0.3,0
19,6,0,0.71,0,0.732,1.454,0.993,1.464,1
19,7,0,0.48,0,0.543,1.378,0.993,1.086,1
19,8,0,0.66,0,0.738,1.572,0.993,1.475,1
19,8,1,0.9,1,0.75,1.572,0.993,1.499,1
19,8,2,0.36,2,0.762,1.572,0.993,1.524,0
19,8,3,0.51,3,0.381,1.572,0.993,0.762,1
19,8,4,1.33,4,0.387,1.572,0.993,0.774,0
19,9,0,1.11,0,0.593,1.384,0.993,1.186,1
19,9,1,0.32,1,0.685,1.384,0.993,1.369,1
19,9,2,1.26,2,0.791,1.384,0.993,1.581,0
19,9,3,0.82,3,0.395,1.384,0.993,0.791,1
19,9,4,0.76,4,0.457,1.384,0.993,0.913,0
19,9,5,0.83,5,0.228,1.384,0.993,0.457,0
19,9,6,0.35,6,0.15,1.384,0.993,0.3,0
19,10,0,0.49,0,0.493,0.608,0.993,0.986,1
19,10,1,1.09,1,1.0,0.608,0.993,2.593,1
19,10,2,20.38,2,1.0,0.608,0.993,6.82,1
19,11,0,0.81,0,0.469,1.544,0.993,0.937,0
19,11,1,0.45,1,0.234,1.544,0.993,0.469,0
19,11,2,0.44,2,0.15,1.544,0.993,0.3,0
19,11,3,0.43,3,0.15,1.544,0.993,0.3,0
19,11,4,0.36,4,0.15,1.544,0.993,0.3,0
19,12,0,1.17,0,0.386,1.74,0.993,0.771,0
19,12,1,0.37,1,0.193,1.74,0.993,0.386,0
19,12,2,0.51,2,0.15,1.74,0.993,0.3,0
19,12,3,0.39,3,0.15,1.74,0.993,0.3,1
19,13,0,0.36,0,0.545,0.826,0.993,1.089,1
19,14,0,0.34,0,0.446,0.959,0.993,0.892,1
19,14,1,1.26,1,0.743,0.959,0.993,1.487,0
19,14,2,0.37,2,0.372,0.959,0.993,0.743,0
19,14,3,0.93,3,0.186,0.959,0.993,0.372,0
19,14,4,0.56,4,0.15,0.959,0.993,0.3,0
19,14,5,0.7,5,0.15,0.959,0.993,0.3,0
19,14,6,0.34,6,0.15,0.959,0.993,0.3,0
19,15,0,0.85,0,0.302,1.571,0.993,0.603,1
19,15,1,0.7,1,0.307,1.571,0.993,0.613,0
19,16,0,1.32,0,0.675,1.364,0.993,1.351,1
19,16,1,2.09,1,0.791,1.364,0.993,1.583,0
19,16,2,0.48,2,0.396,1.364,0.993,0.791,0
19,16,3,0.5,3,0.198,1.364,0.993,0.396,0
19,16,4,0.99,4,0.15,1.364,0.993,0.3,0
19,17,0,1.04,0,0.346,1.007,0.993,0.692,0
19,17,1,0.41,1,0.173,1.007,0.993,0.346,1
19,17,2,1.01,2,0.275,1.007,0.993,0.549,0
19,17,3,0.79,3,0.15,1.007,0.993,0.3,0
19,17,4,0.39,4,0.15,1.007,0.993,0.3,1
19,17,5,0.6,5,0.238,1.007,0.993,0.476,0
19,17,6,0.36,6,0.15,1.007,0.993,0.3,1
19,17,7,0.75,7,0.238,1.007,0.993,0.476,0
19,18,0,0.39,0,0.608,0.871,0.993,1.216,1
19,19,0,0.63,0,0.418,1.987,0.993,0.836,0
19,19,1,0.4,1,0.209,1.987,0.993,0.418,0
19,19,2,0.45,2,0.15,1.987,0.993,0.3,0
19,19,3,0.49,3,0.15,1.987,0.993,0.3,0
19,19,4,0.61,4,0.15,1.987,0.993,0.3,0
19,19,5,0.41,5,0.15,1.987,0.993,0.3,1
19,19,6,0.5,6,0.121,1.987,0.993,0.241,0
19,19,7,0.34,7,0.15,1.987,0.993,0.3,1
19,20,0,0.61,0,0.598,1.436,0.993,1.196,0
19,20,1,0.69,1,0.299,1.436,0.993,0.598,0
19,20,2,0.79,2,0.15,1.436,0.993,0.3,0
19,21,0,0.59,0,0.327,0.903,0.993,0.655,1
